ID,BULLETIN NUM,DATE,TIME,LAT,LON,DEPTH,MAGNITUDE,MAG TYPE,STATIONS,PHASES,FE REGION,STATUS,NETWORK,INTENSITY,TIMEZONE,ERZ,ERH,RMS,GAP,QUALITY,SOURCE,PRSN ID,datetime,time_id
20200119004738,00,2020-01-19,00:47:44.780,17.9498,-66.9800,5,2.59,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.32,0.69,0.14,217,B,DN,0,2020-01-19 00:47:44.780000+00:00,20200119004744
20200119005357,02,2020-01-19,00:53:58.980,17.9403,-66.9426,6,4.1,Ml,14,14,2,ACTUALIZADA,RSPR,V,UTC,0.44,1.00,0.17,216,C,DN,0,2020-01-19 00:53:58.980000+00:00,20200119005358
20200119010336,00,2020-01-19,01:03:42.870,17.9791,-66.7400,9,2.65,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.75,0.48,0.10,193,B,DN,0,2020-01-19 01:03:42.870000+00:00,20200119010342
20200119013355,00,2020-01-19,01:33:57.620,17.8880,-66.8803,12,2.53,Md,12,12,10,PRELIMINAR,RSPR,I,UTC,0.55,1.04,0.16,227,C,DN,0,2020-01-19 01:33:57.620000+00:00,20200119013357
20200119014703,00,2020-01-19,01:47:08.130,17.9416,-66.9358,9,2.23,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.52,0.72,0.09,215,B,DN,0,2020-01-19 01:47:08.130000+00:00,20200119014708
20200119015612,00,2020-01-19,01:56:17.390,18.0025,-66.8173,14,2.18,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.90,0.59,0.10,166,A,DN,0,2020-01-19 01:56:17.390000+00:00,20200119015617
20200119023159,00,2020-01-19,02:31:57.600,17.9306,-66.7420,7,3.12,Md,13,13,10,PRELIMINAR,RSPR,I,UTC,1.36,0.81,0.13,211,B,DN,0,2020-01-19 02:31:57.600000+00:00,20200119023157
20200119030152,00,2020-01-19,03:01:53.280,17.8833,-66.8338,11,2.69,Md,12,12,10,PRELIMINAR,RSPR,I,UTC,0.50,0.69,0.10,226,B,DN,0,2020-01-19 03:01:53.280000+00:00,20200119030153
20200119030659,02,2020-01-19,03:06:59.910,17.9543,-66.7648,11,3.7,Ml,13,13,2,ACTUALIZADA,RSPR,V,UTC,0.74,1.21,0.26,203,C,DN,0,2020-01-19 03:06:59.910000+00:00,20200119030659
20200119032616,00,2020-01-19,03:26:24.430,17.9298,-66.8788,4,2.57,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.37,0.80,0.13,215,B,DN,0,2020-01-19 03:26:24.430000+00:00,20200119032624
20200119035010,00,2020-01-19,03:50:14.740,17.9283,-66.9581,7,2.64,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.46,0.85,0.14,223,B,DN,0,2020-01-19 03:50:14.740000+00:00,20200119035014
20200119043320,00,2020-01-19,04:33:27.880,17.9348,-66.8563,9,2.67,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.71,0.70,0.23,212,C,DN,0,2020-01-19 04:33:27.880000+00:00,20200119043327
20200119045955,00,2020-01-19,05:00:00.030,17.9471,-67.0241,5,2.92,Md,13,13,9,PRELIMINAR,RSPR,I,UTC,0.28,0.58,0.10,228,B,DN,0,2020-01-19 05:00:00.030000+00:00,20200119050000
20200119050432,00,2020-01-19,05:04:37.510,17.9136,-66.8285,13,3.26,Ml,13,13,10,PRELIMINAR,RSPR,I,UTC,0.58,1.11,0.30,218,C,DN,0,2020-01-19 05:04:37.510000+00:00,20200119050437
20200119052414,00,2020-01-19,05:24:16.990,17.8600,-66.8736,12,2.80,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,0.51,0.79,0.12,249,B,DN,0,2020-01-19 05:24:16.990000+00:00,20200119052416
20200119054535,00,2020-01-19,05:45:34.990,17.9291,-66.9503,10,2.70,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.57,0.88,0.15,227,B,DN,0,2020-01-19 05:45:34.990000+00:00,20200119054534
20200119060739,00,2020-01-19,06:07:41.130,17.9550,-66.8245,9,3.08,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.41,0.55,0.15,205,B,DN,0,2020-01-19 06:07:41.130000+00:00,20200119060741
20200119064639,00,2020-01-19,06:46:37.330,17.9045,-66.8623,12,2.35,Ml,11,11,10,PRELIMINAR,RSPR,I,UTC,0.34,0.74,0.10,234,B,DN,0,2020-01-19 06:46:37.330000+00:00,20200119064637
20200119070043,00,2020-01-19,07:00:50.800,17.8300,-66.8358,4,3.05,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,0.38,0.45,0.12,238,B,DN,0,2020-01-19 07:00:50.800000+00:00,20200119070050
20200119080638,00,2020-01-19,08:06:43.620,17.9441,-66.8418,10,2.92,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.54,0.72,0.19,209,C,DN,0,2020-01-19 08:06:43.620000+00:00,20200119080643
20200119082629,02,2020-01-19,08:26:32.720,18.0013,-66.8435,15,3.43,Md,12,12,2,ACTUALIZADA,RSPR,IV,UTC,1.09,0.63,0.29,153,B,DN,0,2020-01-19 08:26:32.720000+00:00,20200119082632
20200119095924,00,2020-01-19,09:59:27.140,18.0033,-66.8380,15,2.57,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,1.20,0.78,0.23,155,B,DN,0,2020-01-19 09:59:27.140000+00:00,20200119095927
20200119101951,00,2020-01-19,10:19:54.030,18.0101,-66.8678,12,2.47,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.87,0.80,0.30,116,A,DN,0,2020-01-19 10:19:54.030000+00:00,20200119101954
20200119103850,00,2020-01-19,10:38:48.330,17.9603,-66.9170,9,2.77,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.45,0.58,0.17,207,C,DN,0,2020-01-19 10:38:48.330000+00:00,20200119103848
20200119105359,02,2020-01-19,10:54:01.370,17.9885,-66.9818,10,3.17,Md,12,12,2,ACTUALIZADA,RSPR,V,UTC,0.72,0.64,0.19,182,C,DN,0,2020-01-19 10:54:01.370000+00:00,20200119105401
20200119111708,00,2020-01-19,11:17:09.040,17.9785,-66.8253,11,2.84,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.59,0.53,0.13,189,B,DN,0,2020-01-19 11:17:09.040000+00:00,20200119111709
20200119113759,00,2020-01-19,11:37:58.890,17.9685,-66.8221,13,2.38,Ml,11,11,2,PRELIMINAR,RSPR,I,UTC,0.42,0.83,0.11,200,B,DN,0,2020-01-19 11:37:58.890000+00:00,20200119113758
20200119114435,00,2020-01-19,11:44:40.520,17.9208,-66.8266,10,3.4,Ml,13,13,10,PRELIMINAR,RSPR,I,UTC,0.63,0.76,0.15,215,B,DN,0,2020-01-19 11:44:40.520000+00:00,20200119114440
20200119115018,02,2020-01-19,11:50:19.570,17.9473,-66.8373,10,3.4,Ml,13,13,2,ACTUALIZADA,RSPR,IV,UTC,0.90,1.19,0.30,205,C,DN,0,2020-01-19 11:50:19.570000+00:00,20200119115019
20200119131255,00,2020-01-19,13:12:52.460,17.9881,-66.8300,10,2.69,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.75,0.66,0.20,176,B,DN,0,2020-01-19 13:12:52.460000+00:00,20200119131252
20200119135953,00,2020-01-19,13:59:56.140,18.0160,-66.7748,11,2.66,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.99,0.71,0.32,168,C,DN,0,2020-01-19 13:59:56.140000+00:00,20200119135956
20200119140648,00,2020-01-19,14:06:48.620,17.8646,-66.8223,4,2.92,Md,9,9,10,PRELIMINAR,RSPR,I,UTC,0.56,0.86,0.14,251,B,DN,0,2020-01-19 14:06:48.620000+00:00,20200119140648
20200119142252,00,2020-01-19,14:23:03.540,17.8950,-66.8633,13,2.60,Md,8,8,10,PRELIMINAR,RSPR,I,UTC,0.43,1.34,0.26,236,C,DN,0,2020-01-19 14:23:03.540000+00:00,20200119142303
20200119144237,00,2020-01-19,14:42:37.210,17.8628,-66.8593,14,2.56,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,0.69,0.97,0.16,232,C,DN,0,2020-01-19 14:42:37.210000+00:00,20200119144237
20200119145057,00,2020-01-19,14:50:57.170,17.8053,-66.8806,5,2.53,Md,8,8,10,PRELIMINAR,RSPR,I,UTC,0.75,0.91,0.21,247,C,DN,0,2020-01-19 14:50:57.170000+00:00,20200119145057
20200119152447,00,2020-01-19,15:24:52.520,17.9795,-66.8850,11,2.95,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.63,0.85,0.26,151,B,DN,0,2020-01-19 15:24:52.520000+00:00,20200119152452
20200119155217,02,2020-01-19,15:52:19.080,17.9395,-66.9761,3,3.8,Ml,13,13,2,ACTUALIZADA,RSPR,V,UTC,0.43,0.70,0.09,221,B,DN,0,2020-01-19 15:52:19.080000+00:00,20200119155219
20200119155853,00,2020-01-19,15:59:35.060,17.9088,-66.8413,12,0.00,Md,7,7,10,PRELIMINAR,RSPR,I,UTC,0.51,1.20,0.14,232,B,DN,0,2020-01-19 15:59:35.060000+00:00,20200119155935
20200119161300,00,2020-01-19,16:13:00.430,17.8201,-66.8806,3,2.48,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,0.87,0.81,0.18,244,C,DN,0,2020-01-19 16:13:00.430000+00:00,20200119161300
20200119164419,00,2020-01-19,16:44:18.500,17.9175,-66.9841,5,2.61,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.52,1.07,0.21,237,C,DN,0,2020-01-19 16:44:18.500000+00:00,20200119164418
20200119165715,00,2020-01-19,16:57:15.470,17.8263,-66.8250,5,2.73,Md,13,13,10,PRELIMINAR,RSPR,I,UTC,0.67,0.78,0.21,238,C,DN,0,2020-01-19 16:57:15.470000+00:00,20200119165715
20200119170651,00,2020-01-19,17:06:49.200,17.8731,-66.8341,5,2.61,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,0.59,0.84,0.20,239,C,DN,0,2020-01-19 17:06:49.200000+00:00,20200119170649
20200119175003,00,2020-01-19,17:50:04.910,17.9515,-66.9611,7,2.69,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.39,0.93,0.19,214,C,DN,0,2020-01-19 17:50:04.910000+00:00,20200119175004
20200119180639,00,2020-01-19,18:06:39.620,17.8426,-66.8818,6,2.95,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,0.51,0.73,0.19,239,C,DN,0,2020-01-19 18:06:39.620000+00:00,20200119180639
20200119184504,02,2020-01-19,18:45:04.680,17.9456,-66.7265,7,3.8,Ml,14,14,2,ACTUALIZADA,RSPR,V,UTC,0.36,0.75,0.11,204,B,DN,0,2020-01-19 18:45:04.680000+00:00,20200119184504
20200119190742,00,2020-01-19,19:07:44.750,18.8573,-67.2236,15,2.52,Md,11,11,22,PRELIMINAR,RSPR,I,UTC,1.49,0.80,0.18,268,C,DN,0,2020-01-19 19:07:44.750000+00:00,20200119190744
20200119193325,00,2020-01-19,19:33:26.050,17.9105,-66.8793,10,2.65,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,0.55,0.77,0.11,231,B,DN,0,2020-01-19 19:33:26.050000+00:00,20200119193326
20200119195054,00,2020-01-19,19:50:53.690,18.0113,-66.7605,14,2.87,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,1.00,0.45,0.15,173,A,DN,0,2020-01-19 19:50:53.690000+00:00,20200119195053
20200119195734,00,2020-01-19,19:57:37.750,17.8876,-66.8658,7,3.13,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,0.56,0.83,0.15,226,B,DN,0,2020-01-19 19:57:37.750000+00:00,20200119195737
20200119201534,00,2020-01-19,20:15:33.380,17.9921,-66.8030,14,2.77,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.73,0.53,0.13,178,A,DN,0,2020-01-19 20:15:33.380000+00:00,20200119201533
20200119204039,00,2020-01-19,20:40:51.740,17.9471,-66.8388,15,2.93,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.53,0.65,0.16,208,C,DN,0,2020-01-19 20:40:51.740000+00:00,20200119204051
20200119205044,00,2020-01-19,20:50:49.290,18.0076,-66.8066,13,2.98,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.57,0.67,0.10,165,A,DN,0,2020-01-19 20:50:49.290000+00:00,20200119205049
20200119210452,00,2020-01-19,21:04:53.250,18.0118,-66.7441,6,3.27,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.50,0.66,0.13,179,A,DN,0,2020-01-19 21:04:53.250000+00:00,20200119210453
20200119212304,00,2020-01-19,21:23:09.410,17.9155,-66.8920,12,2.70,Md,9,9,10,PRELIMINAR,RSPR,I,UTC,0.52,1.09,0.21,220,C,DN,0,2020-01-19 21:23:09.410000+00:00,20200119212309
20200119221810,00,2020-01-19,22:18:11.430,17.9455,-66.8813,11,1.99,Ml,10,10,2,PRELIMINAR,RSPR,I,UTC,0.90,1.72,0.37,217,C,DN,0,2020-01-19 22:18:11.430000+00:00,20200119221811
20200119223340,00,2020-01-19,22:33:49.170,17.8428,-66.8665,12,2.74,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,0.49,0.82,0.11,255,B,DN,0,2020-01-19 22:33:49.170000+00:00,20200119223349
20200119223948,00,2020-01-19,22:39:47.580,17.9750,-66.8223,16,2.26,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.57,0.79,0.10,194,B,DN,0,2020-01-19 22:39:47.580000+00:00,20200119223947
20200119224815,00,2020-01-19,22:48:14.850,17.9261,-66.9221,7,3.02,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.30,0.85,0.08,227,B,DN,0,2020-01-19 22:48:14.850000+00:00,20200119224814
20200119230550,00,2020-01-19,23:05:50.690,17.9286,-66.8980,10,3.05,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.48,0.83,0.15,217,B,DN,0,2020-01-19 23:05:50.690000+00:00,20200119230550
20200119234236,00,2020-01-19,23:42:34.230,18.0091,-66.8196,15,2.35,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,1.10,0.64,0.18,160,B,DN,0,2020-01-19 23:42:34.230000+00:00,20200119234234
20200120002336,00,2020-01-20,00:23:42.050,17.9243,-66.8940,3,2.84,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.44,0.53,0.10,226,B,DN,0,2020-01-20 00:23:42.050000+00:00,20200120002342
20200120003942,00,2020-01-20,00:39:54.210,17.9681,-66.7313,8,2.80,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.86,0.52,0.12,195,B,DN,0,2020-01-20 00:39:54.210000+00:00,20200120003954
20200120004640,00,2020-01-20,00:46:38.750,17.9196,-66.7160,6,3.19,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,0.36,0.73,0.12,210,B,DN,0,2020-01-20 00:46:38.750000+00:00,20200120004638
20200120012605,02,2020-01-20,01:26:06.480,18.0090,-66.7406,14,3.95,Ml,15,15,2,ACTUALIZADA,RSPR,V,UTC,1.08,0.49,0.15,177,A,DN,0,2020-01-20 01:26:06.480000+00:00,20200120012606
20200120014707,00,2020-01-20,01:47:10.420,18.0255,-66.8055,15,1.84,Ml,10,10,2,PRELIMINAR,RSPR,I,UTC,0.87,0.43,0.09,151,A,DN,0,2020-01-20 01:47:10.420000+00:00,20200120014710
20200120015809,00,2020-01-20,01:58:11.090,17.8153,-66.8441,4,2.34,Md,12,12,10,PRELIMINAR,RSPR,I,UTC,0.83,0.86,0.18,242,C,DN,0,2020-01-20 01:58:11.090000+00:00,20200120015811
20200120022005,00,2020-01-20,02:20:07.040,17.8306,-66.8766,6,3.15,Md,13,13,10,PRELIMINAR,RSPR,I,UTC,0.39,0.68,0.08,242,B,DN,0,2020-01-20 02:20:07.040000+00:00,20200120022007
20200120023439,00,2020-01-20,02:34:38.270,17.8043,-66.8403,8,2.69,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,2.71,1.47,0.38,239,C,DN,0,2020-01-20 02:34:38.270000+00:00,20200120023438
20200120025401,00,2020-01-20,02:54:03.560,17.8458,-66.8615,16,2.66,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,1.53,1.26,0.32,254,C,DN,0,2020-01-20 02:54:03.560000+00:00,20200120025403
20200120025919,00,2020-01-20,02:59:28.860,17.8593,-66.8650,11,2.85,Ml,9,9,10,PRELIMINAR,RSPR,I,UTC,0.48,0.62,0.08,250,B,DN,0,2020-01-20 02:59:28.860000+00:00,20200120025928
20200120041218,02,2020-01-20,04:12:19.540,17.9056,-66.9796,4,3.3,Ml,13,13,2,ACTUALIZADA,RSPR,IV,UTC,0.49,0.90,0.13,234,B,DN,0,2020-01-20 04:12:19.540000+00:00,20200120041219
20200120043612,00,2020-01-20,04:36:11.290,17.8411,-66.8808,11,2.53,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,0.69,0.79,0.16,256,C,DN,0,2020-01-20 04:36:11.290000+00:00,20200120043611
20200120045638,00,2020-01-20,04:56:39.400,17.9098,-66.7380,7,2.54,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,0.46,0.87,0.20,212,C,DN,0,2020-01-20 04:56:39.400000+00:00,20200120045639
20200120050903,02,2020-01-20,05:09:01.830,17.9505,-66.9916,9,3.46,Md,13,13,2,ACTUALIZADA,RSPR,V,UTC,0.72,0.56,0.09,219,B,DN,0,2020-01-20 05:09:01.830000+00:00,20200120050901
20200120052620,02,2020-01-20,05:26:19.710,17.9770,-66.7408,7,4.5,Ml,16,16,2,ACTUALIZADA,RSPR,VI,UTC,0.62,1.39,0.22,192,C,DN,0,2020-01-20 05:26:19.710000+00:00,20200120052619
20200120053407,00,2020-01-20,05:34:07.800,18.0115,-66.7413,5,2.78,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.50,0.73,0.14,174,A,DN,0,2020-01-20 05:34:07.800000+00:00,20200120053407
20200120054044,00,2020-01-20,05:40:46.440,17.9356,-66.8036,12,2.45,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,0.53,1.10,0.19,210,C,DN,0,2020-01-20 05:40:46.440000+00:00,20200120054046
20200120060654,00,2020-01-20,06:06:56.100,17.8580,-66.8723,13,3.04,Md,12,12,10,PRELIMINAR,RSPR,I,UTC,0.44,0.99,0.10,251,B,DN,0,2020-01-20 06:06:56.100000+00:00,20200120060656
20200120061423,00,2020-01-20,06:14:22.670,17.9931,-66.7386,6,2.86,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.35,0.79,0.10,185,B,DN,0,2020-01-20 06:14:22.670000+00:00,20200120061422
20200120063502,00,2020-01-20,06:35:05.300,17.7953,-66.8436,7,2.89,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,2.57,1.88,0.36,246,C,DN,0,2020-01-20 06:35:05.300000+00:00,20200120063505
20200120070727,00,2020-01-20,07:07:31.480,17.8593,-66.8560,11,2.30,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,0.55,0.97,0.13,233,B,DN,0,2020-01-20 07:07:31.480000+00:00,20200120070731
20200120071105,02,2020-01-20,07:11:04.470,17.9620,-66.7306,6,3.72,Md,12,12,2,ACTUALIZADA,RSPR,IV,UTC,0.44,0.78,0.14,204,B,DN,0,2020-01-20 07:11:04.470000+00:00,20200120071104
20200120072700,00,2020-01-20,07:27:05.530,17.9853,-66.7281,7,2.57,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.49,1.04,0.21,189,C,DN,0,2020-01-20 07:27:05.530000+00:00,20200120072705
20200120073702,00,2020-01-20,07:37:01.450,17.8915,-66.8606,14,2.99,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,0.56,0.98,0.13,236,B,DN,0,2020-01-20 07:37:01.450000+00:00,20200120073701
20200120082119,00,2020-01-20,08:21:18.260,18.0103,-66.7311,6,2.05,Ml,10,10,2,PRELIMINAR,RSPR,I,UTC,0.82,1.07,0.27,177,B,DN,0,2020-01-20 08:21:18.260000+00:00,20200120082118
20200120083227,00,2020-01-20,08:32:31.500,17.9055,-66.8076,8,2.68,Md,13,13,10,PRELIMINAR,RSPR,I,UTC,0.63,0.68,0.12,219,B,DN,0,2020-01-20 08:32:31.500000+00:00,20200120083231
20200120093354,00,2020-01-20,09:33:53.370,17.9756,-66.7465,6,3.57,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.23,0.53,0.08,194,B,DN,0,2020-01-20 09:33:53.370000+00:00,20200120093353
20200120093637,02,2020-01-20,09:36:36.270,17.9748,-66.7528,7,4.6,Ml,12,12,2,ACTUALIZADA,RSPR,VI,UTC,0.43,0.95,0.15,195,B,DN,0,2020-01-20 09:36:36.270000+00:00,20200120093636
20200120094232,00,2020-01-20,09:42:33.430,17.9508,-66.7485,8,2.97,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,1.51,1.03,0.32,206,C,DN,0,2020-01-20 09:42:33.430000+00:00,20200120094233
20200120095620,02,2020-01-20,09:56:21.230,17.9715,-66.7541,6,4.2,Ml,12,12,2,ACTUALIZADA,RSPR,V,UTC,0.45,0.62,0.20,194,C,DN,0,2020-01-20 09:56:21.230000+00:00,20200120095621
20200120100137,00,2020-01-20,10:01:37.030,17.9990,-66.7423,6,2.80,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.38,0.61,0.13,182,B,DN,0,2020-01-20 10:01:37.030000+00:00,20200120100137
20200120100545,00,2020-01-20,10:05:46.070,17.9570,-66.8375,10,2.72,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.39,0.60,0.15,205,B,DN,0,2020-01-20 10:05:46.070000+00:00,20200120100546
20200120110111,00,2020-01-20,11:01:13.100,18.0275,-66.7326,14,2.25,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.91,0.44,0.12,168,A,DN,0,2020-01-20 11:01:13.100000+00:00,20200120110113
20200120112933,00,2020-01-20,11:29:31.990,17.9880,-66.7293,6,2.92,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.31,0.75,0.12,188,B,DN,0,2020-01-20 11:29:31.990000+00:00,20200120112931
20200120113713,00,2020-01-20,11:37:12.070,17.9648,-66.8326,16,2.52,Md,8,8,2,PRELIMINAR,RSPR,I,UTC,0.92,1.17,0.28,209,C,DN,0,2020-01-20 11:37:12.070000+00:00,20200120113712
20200120115830,00,2020-01-20,11:58:29.270,17.8230,-66.8291,5,2.88,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,0.47,0.44,0.10,234,B,DN,0,2020-01-20 11:58:29.270000+00:00,20200120115829
20200120121558,00,2020-01-20,12:15:58.440,17.8860,-66.9028,12,2.43,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,0.57,0.99,0.19,230,C,DN,0,2020-01-20 12:15:58.440000+00:00,20200120121558
20200120123116,00,2020-01-20,12:31:16.660,17.9896,-66.7618,6,2.31,Ml,10,10,2,PRELIMINAR,RSPR,I,UTC,0.80,1.15,0.34,185,C,DN,0,2020-01-20 12:31:16.660000+00:00,20200120123116
20200120130941,00,2020-01-20,13:09:41.980,17.8145,-66.8651,9,2.70,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,1.44,0.98,0.14,263,B,DN,0,2020-01-20 13:09:41.980000+00:00,20200120130941
20200120131442,00,2020-01-20,13:14:44.670,17.9528,-66.9900,13,3.12,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.38,0.80,0.15,218,B,DN,0,2020-01-20 13:14:44.670000+00:00,20200120131444
20200120140724,00,2020-01-20,14:07:26.970,17.9445,-66.8471,13,2.65,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.39,0.95,0.14,218,B,DN,0,2020-01-20 14:07:26.970000+00:00,20200120140726
20200120141605,00,2020-01-20,14:16:05.300,17.9655,-66.7325,5,2.88,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.62,1.21,0.29,196,C,DN,0,2020-01-20 14:16:05.300000+00:00,20200120141605
20200120145534,00,2020-01-20,14:55:38.280,17.9220,-66.7396,14,2.30,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,1.48,1.32,0.34,209,C,DN,0,2020-01-20 14:55:38.280000+00:00,20200120145538
20200120145938,02,2020-01-20,14:59:43.640,17.9810,-66.8128,11,3.45,Ml,12,12,2,ACTUALIZADA,RSPR,III,UTC,0.86,0.89,0.32,187,C,DN,0,2020-01-20 14:59:43.640000+00:00,20200120145943
20200120150940,00,2020-01-20,15:09:40.110,17.9653,-66.7490,13,3.16,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.39,0.78,0.13,200,B,DN,0,2020-01-20 15:09:40.110000+00:00,20200120150940
20200120151453,02,2020-01-20,15:14:54.150,17.9618,-66.7425,14,4.5,Ml,12,12,2,ACTUALIZADA,RSPR,V,UTC,1.16,0.64,0.11,215,B,DN,0,2020-01-20 15:14:54.150000+00:00,20200120151454
20200120153652,00,2020-01-20,15:36:50.430,17.9801,-66.7351,13,2.46,Md,8,8,2,PRELIMINAR,RSPR,I,UTC,0.87,1.55,0.31,205,C,DN,0,2020-01-20 15:36:50.430000+00:00,20200120153650
20200120162556,00,2020-01-20,16:25:58.680,17.9738,-66.8328,15,2.60,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.68,0.83,0.20,195,C,DN,0,2020-01-20 16:25:58.680000+00:00,20200120162558
20200120163602,00,2020-01-20,16:36:02.230,17.9441,-66.8435,13,2.53,Md,9,9,2,PRELIMINAR,RSPR,I,UTC,0.57,1.51,0.17,218,C,DN,0,2020-01-20 16:36:02.230000+00:00,20200120163602
20200120170517,00,2020-01-20,17:05:19.390,17.9268,-66.8385,9,2.83,Md,13,13,10,PRELIMINAR,RSPR,I,UTC,0.54,0.64,0.14,214,B,DN,0,2020-01-20 17:05:19.390000+00:00,20200120170519
20200120174525,00,2020-01-20,17:45:32.870,17.9145,-66.8260,10,0.00,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,0.49,0.74,0.09,217,B,DN,0,2020-01-20 17:45:32.870000+00:00,20200120174532
20200120182058,00,2020-01-20,18:20:54.250,17.9931,-66.8233,10,2.26,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.93,0.81,0.24,176,B,DN,0,2020-01-20 18:20:54.250000+00:00,20200120182054
20200120183459,00,2020-01-20,18:35:01.940,18.0060,-66.8410,13,2.87,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.60,0.78,0.14,150,A,DN,0,2020-01-20 18:35:01.940000+00:00,20200120183501
20200120191032,00,2020-01-20,19:10:35.510,17.9995,-66.7510,8,2.54,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,1.52,0.46,0.09,181,B,DN,0,2020-01-20 19:10:35.510000+00:00,20200120191035
20200120194026,00,2020-01-20,19:40:32.140,17.9846,-66.7470,10,2.03,Ml,9,9,2,PRELIMINAR,RSPR,I,UTC,0.88,0.57,0.16,200,C,DN,0,2020-01-20 19:40:32.140000+00:00,20200120194032
20200120195549,00,2020-01-20,19:55:50.230,17.9251,-66.9043,12,2.66,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.70,1.30,0.26,218,C,DN,0,2020-01-20 19:55:50.230000+00:00,20200120195550
20200120195925,01,2020-01-20,19:59:26.300,17.9381,-66.7273,7,3.62,Ml,13,13,10,ACTUALIZADA,RSPR,I,UTC,0.41,0.74,0.14,205,B,DN,0,2020-01-20 19:59:26.300000+00:00,20200120195926
20200120200005,01,2020-01-20,20:00:05.770,17.9425,-66.7233,7,3.73,Ml,13,13,10,ACTUALIZADA,RSPR,IV,UTC,1.58,0.77,0.28,204,C,DN,0,2020-01-20 20:00:05.770000+00:00,20200120200005
20200120200047,00,2020-01-20,20:00:47.270,17.9295,-66.7200,6,3.26,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,0.49,1.07,0.16,225,C,DN,0,2020-01-20 20:00:47.270000+00:00,20200120200047
